actual_squared_residual,atomic_pattern,case_grid_seconds,certificate,certificate_ratio_to_reference,coverage_slack,covered,degree,error,family,name,raw_certificate_excess,reference_atomic_pattern,reference_certificate,seconds,solver,status,success
0.00011849734355271477,False,0.9567052910570055,0.00011849734371510712,1.0,6.523769820743784e-13,True,2,,three_point,three_point_k100_2,-1.623923434959651e-13,False,0.00011849734371510712,8.158315904438496e-05,linear algebra,exact degree-two moment calculation,True
5.91381195640518e-12,False,0.9567052910570055,0.0009687694437161554,751047.606557377,2.2514213804189314e-09,True,3,,three_point,three_point_k100_2,-0.0009687694378023434,True,1.2898908607894555e-09,0.06110758287832141,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=2,True
2.281354269209351e-09,False,0.9567052910570055,6.261515261485329e-05,48542.9849286092,4.4452611607461166e-10,True,4,,three_point,three_point_k100_2,-6.261287126058408e-05,True,1.2898908607894555e-09,0.10421187500469387,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-dual; candidates=2,True
2.078607055068393e-05,False,0.9567052910570055,2.5813253770934352e-05,20011.967334302837,3.681000292886776e-11,True,6,,three_point,three_point_k100_2,-5.0271832202504215e-06,True,1.2898908607894555e-09,0.2461815420538187,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=2,True
9.459059307742415e-06,False,0.9567052910570055,3.503177777020028e-05,27158.7146130795,1.162321167004183e-10,True,8,,three_point,three_point_k100_2,-2.5572718462457864e-05,True,1.2898908607894555e-09,0.544831041013822,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-dual; candidates=2,True
0.40092879260434394,False,0.9177614168729633,0.4009287926045758,1.0,1.0181651538148234e-12,True,2,,three_point,three_point_k100_3,-2.3187007869296394e-13,False,0.4009287926045758,8.350005373358727e-05,linear algebra,exact degree-two moment calculation,True
1.2469030900231847e-16,False,0.9177614168729633,0.0002456072347740701,156232.5776684987,2.250430923478899e-09,True,3,,three_point,three_point_k100_3,-0.0002456072347739454,True,1.5720615920145065e-09,0.03612575004808605,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
7.329142986740507e-10,False,0.9177614168729633,5.9853786069652415e-05,38073.43578247035,4.0019233399783807e-10,True,4,,three_point,three_point_k100_3,-5.985305315535374e-05,True,1.5720615920145065e-09,0.1159842498600483,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-dual; candidates=2,True
4.526991156624942e-12,False,0.9177614168729633,2.4492956754329498e-05,15580.150853341047,1.5071984096782032e-10,True,6,,three_point,three_point_k100_3,-2.449295222733834e-05,True,1.5720615920145065e-09,0.2511635001283139,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=2,True
2.241363674784196e-08,False,0.9177614168729633,1.1931178306667789e-05,7589.510721000868,6.502648303745094e-11,True,8,,three_point,three_point_k100_3,-1.1908764669919947e-05,True,1.5720615920145065e-09,0.5141330000478774,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=2,True
1.2746263071350946e-06,False,0.9133154167793691,1.274627987157828e-06,1.0,6.730967793480003e-12,True,2,,three_point,three_point_k1000_0,-1.680022733470472e-12,False,1.274627987157828e-06,8.241715840995312e-05,linear algebra,exact degree-two moment calculation,True
1.2577736722888415e-06,False,0.9133154167793691,1.9021193857327034e-05,1.221759695336948,7.727713019468551e-11,True,3,,three_point,three_point_k1000_0,-1.7763420185038194e-05,True,1.55686866492033e-05,0.037195916986092925,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
1.2874311598235684e-06,False,0.9133154167793691,1.7337070010725597e-06,0.11135859049236366,1.7111947135427068e-12,True,4,,three_point,three_point_k1000_0,-4.4627584124899126e-07,True,1.55686866492033e-05,0.11217908305115998,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-dual; candidates=2,True
1.2115960130896117e-06,False,0.9133154167793691,2.5979933280240175e-06,0.16687299234434558,1.0703151423232601e-11,True,6,,three_point,three_point_k1000_0,-1.3863973149344058e-06,True,1.55686866492033e-05,0.2521416670642793,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-dual; candidates=2,True
1.0778697584398982e-06,False,0.9133154167793691,2.268760715473661e-05,1.457258898321883,4.7690927018483865e-11,True,8,,three_point,three_point_k1000_0,-2.1609737396296713e-05,True,1.55686866492033e-05,0.5114324160385877,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal_inaccurate; extraction=rank-one-lmi-dual; candidates=2,True
0.43272775107834294,False,7.2153636671137065,0.43272775108020944,1.0,7.557305756935984e-12,True,2,,three_point,three_point_k1000_1,-1.866506948999813e-12,False,0.43272775108020944,7.733283564448357e-05,linear algebra,exact degree-two moment calculation,True
3.9604913831917895e-07,False,7.2153636671137065,1.9134218953549862,1163046.2020945372,2.9058210276287444e-06,True,3,,three_point,three_point_k1000_1,-1.9134214993058478,True,1.6451813280582428e-06,0.10908016702160239,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal_inaccurate; extraction=rank-one-lmi-nullspace; candidates=2,True
2.580300397586658e-09,False,7.2153636671137065,0.12474339851178229,75823.49518822531,7.696759099295608e-07,True,4,,three_point,three_point_k1000_1,-0.12474339593148188,True,1.6451813280582428e-06,0.12031666585244238,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal_inaccurate; extraction=rank-one-lmi-dual; candidates=2,True
0.35302012326468507,False,7.2153636671137065,0.3553146015838138,215972.91163228842,2.20363232929005e-08,True,6,,three_point,three_point_k1000_1,-0.002294478319128712,True,1.6451813280582428e-06,2.8002491670195013,SCS/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=2,True
0.33580544381870303,False,7.2153636671137065,0.3362157304345601,204363.9352699105,2.266680974336109e-09,True,8,,three_point,three_point_k1000_1,-0.0004102866158570695,True,1.6451813280582428e-06,4.1853595830034465,SCS/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=2,True
1.8385966759984411e-06,False,0.9162200840655714,1.8385983624469304e-06,1.0,6.73123159357748e-12,True,2,,three_point,three_point_k1000_2,-1.6864484893092184e-12,False,1.8385983624469304e-06,8.40409193187952e-05,linear algebra,exact degree-two moment calculation,True
1.8627996104605933e-06,False,0.9162200840655714,8.75818952863483e-05,38.09614907601403,1.9058784407893946e-10,True,3,,three_point,three_point_k1000_2,-8.57190956758877e-05,True,2.2989697754383087e-06,0.037156709004193544,CLARABEL/CLARABEL,design=optimal; certificate=optimal_inaccurate; extraction=rank-one-lmi-nullspace; candidates=1,True
1.8507056623829209e-06,False,0.9162200840655714,2.2823695751128525e-06,0.9927792872691024,1.8630796752978367e-12,True,4,,three_point,three_point_k1000_2,-4.316639127299317e-07,True,2.2989697754383087e-06,0.11395008396357298,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-dual; candidates=2,True
1.7519823154820643e-06,False,0.9162200840655714,2.316798806134557e-06,1.0077552262264295,2.522412067472022e-12,True,6,,three_point,three_point_k1000_2,-5.648164906524925e-07,True,2.2989697754383087e-06,0.24934550002217293,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-dual; candidates=2,True
1.5891545128534652e-06,False,0.9162200840655714,5.867197309328276e-06,2.5520984973409093,4.138283484294982e-11,True,8,,three_point,three_point_k1000_2,-4.2780427964748104e-06,True,2.2989697754383087e-06,0.5153620420023799,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-dual; candidates=2,True
0.4345414272799709,False,8.788904374931008,0.43454142728182354,1.0,7.516242560544245e-12,True,2,,three_point,three_point_k1000_3,-1.8526291611919987e-12,False,0.43454142728182354,8.787494152784348e-05,linear algebra,exact degree-two moment calculation,True
5.1586547205009636e-06,False,8.788904374931008,2.1746199391782284,1324811.5631205675,2.8992518827814413e-06,True,3,,three_point,three_point_k1000_3,-2.174614780523508,True,1.6414560377597809e-06,0.08868487505242229,CLARABEL/CLARABEL,design=optimal_inaccurate; certificate=optimal_inaccurate; extraction=rank-one-lmi-dual; candidates=2,True
0.41946154028249155,False,8.788904374931008,0.4194985156838129,255564.88022447086,3.461354936439494e-10,True,4,,three_point,three_point_k1000_3,-3.697540132135968e-05,True,1.6414560377597809e-06,1.6924974578432739,SCS/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=2,True
0.35815561336185414,False,8.788904374931008,0.35999295824331057,219313.1889993351,1.7684995216183723e-08,True,6,,three_point,three_point_k1000_3,-0.0018373448814564264,True,1.6414560377597809e-06,2.785935791907832,SCS/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=2,True
0.3375340954512529,False,8.788904374931008,0.33794377022968547,205880.48808843084,2.2625412007772577e-09,True,8,,three_point,three_point_k1000_3,-0.00040967477843256717,True,1.6414560377597809e-06,4.2213757920544595,SCS/CLARABEL,design=optimal_inaccurate; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=2,True
0.008412872120886327,False,0.5845358751248568,0.008412872120924772,1.0,1.5566404034690856e-13,True,2,,three_cluster,three_cluster_k10_0,-3.8444941674598e-14,False,0.008412872120924772,7.941690273582935e-05,linear algebra,exact degree-two moment calculation,True
0.005138694995105787,False,0.5845358751248568,0.005280780006925362,1.0,1.384522247939396e-13,True,3,,three_cluster,three_cluster_k10_0,-0.00014208501181957496,False,0.005280780006925362,0.03827999997884035,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.001622518168822548,False,0.5845358751248568,0.0018514134923051893,1.0,1.2176495366786488e-13,True,4,,three_cluster,three_cluster_k10_0,-0.0002288953234826413,False,0.0018514134923051893,0.05886525008827448,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.00014031004700540268,False,0.5845358751248568,0.0001475851993249567,1.0,1.1430975889835207e-13,True,6,,three_cluster,three_cluster_k10_0,-7.2751523195540245e-06,False,0.0001475851993249567,0.15520416595973074,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
9.031764939004019e-06,False,0.5845358751248568,1.0825002485369528e-05,1.0,1.137322281428944e-13,True,8,,three_cluster,three_cluster_k10_0,-1.7932375463655088e-06,False,1.0825002485369528e-05,0.331751124933362,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.1408477066290766,False,0.5577155828941613,0.14084770662912305,1.0,2.1761469943767749e-13,True,2,,three_cluster,three_cluster_k10_1,-4.643507800494717e-14,False,0.14084770662912305,8.095800876617432e-05,linear algebra,exact degree-two moment calculation,True
0.01430430699431981,False,0.5577155828941613,0.03280646636950485,1.0,3.779424012036552e-13,True,3,,three_cluster,three_cluster_k10_1,-0.01850215937518504,False,0.03280646636950485,0.035430417163297534,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0018237486417426252,False,0.5577155828941613,0.0068113381335237755,1.0,1.8695103167540264e-13,True,4,,three_cluster,three_cluster_k10_1,-0.00498758949178115,False,0.0068113381335237755,0.0575552498921752,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0002616972111427718,False,0.5577155828941613,0.00045147359117873875,1.0,1.1888732388327546e-13,True,6,,three_cluster,three_cluster_k10_1,-0.00018977638003596695,False,0.00045147359117873875,0.15913062496110797,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
2.2355293920033953e-05,False,0.5577155828941613,3.2663746888069345e-05,1.0,1.140867418834709e-13,True,8,,three_cluster,three_cluster_k10_1,-1.0308452968035392e-05,False,3.2663746888069345e-05,0.3051659169141203,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.005810981686515205,False,0.5719959170091897,0.005810981686553571,1.0,1.5469462525795657e-13,True,2,,three_cluster,three_cluster_k10_2,-3.8366011756441054e-14,False,0.005810981686553571,8.658296428620815e-05,linear algebra,exact degree-two moment calculation,True
0.0035331059078479773,False,0.5719959170091897,0.003632928775573488,1.0,1.376737577852998e-13,True,3,,three_cluster,three_cluster_k10_2,-9.982286772551065e-05,False,0.003632928775573488,0.03521520900540054,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.001098938895035508,False,0.5719959170091897,0.0012681141105782175,1.0,1.214776931670072e-13,True,4,,three_cluster,three_cluster_k10_2,-0.00016917521554270947,False,0.0012681141105782175,0.0739650831092149,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
9.544343300556416e-05,False,0.5719959170091897,0.00010087119136493452,1.0,1.142843869140363e-13,True,6,,three_cluster,three_cluster_k10_2,-5.4277583593703645e-06,False,0.00010087119136493452,0.14148441585712135,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
6.051568417979119e-06,False,0.5719959170091897,7.398643696460594e-06,1.0,1.1373039063807819e-13,True,8,,three_cluster,three_cluster_k10_2,-1.3470752784814752e-06,False,7.398643696460594e-06,0.32096479181200266,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.13614950910536122,False,0.5584499998949468,0.13614950910540743,1.0,2.1582058693234207e-13,True,2,,three_cluster,three_cluster_k10_3,-4.621303340002214e-14,False,0.13614950910540743,7.995800115168095e-05,linear algebra,exact degree-two moment calculation,True
0.0087332029157851,False,0.5584499998949468,0.025273948343700114,1.0,4.582278042033136e-13,True,3,,three_cluster,three_cluster_k10_3,-0.016540745427915015,False,0.025273948343700114,0.03522212500683963,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0011154554932172787,False,0.5584499998949468,0.005003038166720819,1.0,2.0461625271376012e-13,True,4,,three_cluster,three_cluster_k10_3,-0.0038875826735035404,False,0.005003038166720819,0.06125958287157118,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.00016837778099085875,False,0.5584499998949468,0.0003278776566893477,1.0,1.1996696173718534e-13,True,6,,three_cluster,three_cluster_k10_3,-0.00015949987569848897,False,0.0003278776566893477,0.15859858295880258,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
1.5794728745883518e-05,False,0.5584499998949468,2.370439893660222e-05,1.0,1.141696122813139e-13,True,8,,three_cluster,three_cluster_k10_3,-7.909670190718702e-06,False,2.370439893660222e-05,0.3030150840058923,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.001059834573577088,False,0.5761849170085043,0.0010598345737015402,1.0,4.980149484118891e-13,True,2,,three_cluster,three_cluster_k100_0,-1.244523147730936e-13,False,0.0010598345737015402,8.416594937443733e-05,linear algebra,exact degree-two moment calculation,True
0.000948952825911307,False,0.5761849170085043,0.0010176435348125124,1.0,2.0648191801103374e-13,True,3,,three_cluster,three_cluster_k100_0,-6.869070890120536e-05,False,0.0010176435348125124,0.05030245799571276,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0007306419208995259,False,0.5761849170085043,0.0009037669346651234,1.0,4.323428232169919e-13,True,4,,three_cluster,three_cluster_k100_0,-0.0001731250137655975,False,0.0009037669346651234,0.05909529118798673,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0004182679009906471,False,0.5761849170085043,0.0005861750020330347,1.0,3.247179387582067e-13,True,6,,three_cluster,three_cluster_k100_0,-0.00016790710104238764,False,0.0005861750020330347,0.16018137498758733,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0001556163857270078,False,0.5761849170085043,0.0003175677882179262,1.0,2.275433491598467e-13,True,8,,three_cluster,three_cluster_k100_0,-0.00016195140249091838,False,0.0003175677882179262,0.30620020907372236,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.35457988683848757,False,0.5722901248373091,0.3545798868387203,1.0,1.0102208613713821e-12,True,2,,three_cluster,three_cluster_k100_1,-2.3275825711266407e-13,False,0.3545798868387203,7.962482050061226e-05,linear algebra,exact degree-two moment calculation,True
0.3365234792415179,False,0.5722901248373091,0.3369871937271416,1.0,3.85926169597873e-13,True,3,,three_cluster,three_cluster_k100_1,-0.00046371448562371187,False,0.3369871937271416,0.034932250156998634,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.28828578844738295,False,0.5722901248373091,0.2912728326635111,1.0,7.806391193777437e-13,True,4,,three_cluster,three_cluster_k100_1,-0.002987044216128165,False,0.2912728326635111,0.05809874995611608,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.15587385495160969,False,0.5722901248373091,0.17578689156388663,1.0,5.321950185363051e-13,True,6,,three_cluster,three_cluster_k100_1,-0.019913036612276946,False,0.17578689156388663,0.15589512488804758,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.08379387285359358,False,0.5722901248373091,0.08993075055092178,1.0,3.204119574414862e-13,True,8,,three_cluster,three_cluster_k100_1,-0.006136877697328208,False,0.08993075055092178,0.3230067500844598,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0013895898829930588,False,0.5635907500982285,0.0013895898831163128,1.0,4.929056255262461e-13,True,2,,three_cluster,three_cluster_k100_2,-1.2325405453206262e-13,False,0.0013895898831163128,8.13750084489584e-05,linear algebra,exact degree-two moment calculation,True
0.001240993001100086,False,0.5635907500982285,0.0013342661169336856,1.0,2.0601320917760787e-13,True,3,,three_cluster,three_cluster_k100_2,-9.32731158335995e-05,False,0.0013342661169336856,0.03616441716440022,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0009507162838400656,False,0.5635907500982285,0.0011849739066596282,1.0,4.290140623573251e-13,True,4,,three_cluster,three_cluster_k100_2,-0.0002342576228195626,False,0.0011849739066596282,0.06096949987113476,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0005585981831707379,False,0.5635907500982285,0.0007690182047441485,1.0,3.2234161198743543e-13,True,6,,three_cluster,three_cluster_k100_2,-0.0002104200215734106,False,0.0007690182047441485,0.15744054201059043,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.00021288105058685726,False,0.5635907500982285,0.0004164178896933282,1.0,2.2611709241651386e-13,True,8,,three_cluster,three_cluster_k100_2,-0.00020353683910647095,False,0.0004164178896933282,0.3086577921640128,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.3786115256006605,False,0.5689243341330439,0.3786115256008839,1.0,9.808602341726095e-13,True,2,,three_cluster,three_cluster_k100_3,-2.233768725545815e-13,False,0.3786115256008839,8.254218846559525e-05,linear algebra,exact degree-two moment calculation,True
0.3588480443611571,False,0.5689243341330439,0.35980607576266127,1.0,4.271924987821087e-13,True,3,,three_cluster,three_cluster_k100_3,-0.0009580314015041891,False,0.35980607576266127,0.03653333289548755,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.3066236330742741,False,0.5689243341330439,0.31095036218716493,1.0,7.594636171605231e-13,True,4,,three_cluster,three_cluster_k100_3,-0.004326729112890837,False,0.31095036218716493,0.07309466600418091,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.16722462051049913,False,0.5689243341330439,0.18759413238477513,1.0,5.869840490333642e-13,True,6,,three_cluster,three_cluster_k100_3,-0.020369511874275992,False,0.18759413238477513,0.13774316711351275,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.08958735591500139,False,0.5689243341330439,0.09594442873945068,1.0,3.605487172883708e-13,True,8,,three_cluster,three_cluster_k100_3,-0.006357072824449292,False,0.09594442873945068,0.32120679202489555,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0008572445265944079,False,0.5962468329817057,0.0008572445266510353,1.0,2.2646411020657577e-13,True,2,,three_cluster,three_cluster_k1000_0,-5.66274457880489e-14,False,0.0008572445266510353,8.012494072318077e-05,linear algebra,exact degree-two moment calculation,True
0.0007547816517301073,False,0.5962468329817057,0.0008537453921206861,1.0,2.2597566230069287e-13,True,3,,three_cluster,three_cluster_k1000_0,-9.89637403905788e-05,False,0.0008537453921206861,0.035365042043849826,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0004987507422073471,False,0.5962468329817057,0.0008433032540342555,1.0,2.245433394210843e-13,True,4,,three_cluster,three_cluster_k1000_0,-0.00034455251182690847,False,0.0008433032540342555,0.05910791689530015,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
6.0916242345787844e-05,False,0.5962468329817057,0.0008032932251121894,1.0,2.1908163284202813e-13,True,6,,three_cluster,three_cluster_k1000_0,-0.0007423769827664016,False,0.0008032932251121894,0.16526999999769032,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0002466193364819912,False,0.5962468329817057,0.0007421899763906947,1.0,2.1087886897613016e-13,True,8,,three_cluster,three_cluster_k1000_0,-0.0004955706399087036,False,0.0007421899763906947,0.3360755839385092,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.458240664389002,False,0.5677211249712855,0.45824066439082767,1.0,7.40109242791637e-12,True,2,,three_cluster,three_cluster_k1000_1,-1.8256507416936074e-12,False,0.45824066439082767,8.399994112551212e-05,linear algebra,exact degree-two moment calculation,True
0.45616167164862703,False,0.5677211249712855,0.45628155266155535,1.0,1.5952282815878509e-12,True,3,,three_cluster,three_cluster_k1000_1,-0.00011988101292831344,False,0.45628155266155535,0.036670458037406206,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.45005025547394995,False,0.5677211249712855,0.4504720607051853,1.0,7.146248741963812e-12,True,4,,three_cluster,three_cluster_k1000_1,-0.0004218052312353615,False,0.4504720607051853,0.059980041813105345,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.4266762743247164,False,0.5677211249712855,0.4282306443432544,1.0,6.900743020852986e-12,True,6,,three_cluster,three_cluster_k1000_1,-0.0015543700185380316,False,0.4282306443432544,0.1608183339703828,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.38980573490203274,False,0.5677211249712855,0.39437276917140185,1.0,6.347527451157119e-12,True,8,,three_cluster,three_cluster_k1000_1,-0.004567034269369108,False,0.39437276917140185,0.3098632909823209,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0008499189874433818,False,0.5776585410349071,0.0008499189874999757,1.0,2.2646497097335518e-13,True,2,,three_cluster,three_cluster_k1000_2,-5.65939439409191e-14,False,0.0008499189874999757,8.429097943007946e-05,linear algebra,exact degree-two moment calculation,True
0.00074815109046203,False,0.5776585410349071,0.0008464502002116792,1.0,2.2597654496584093e-13,True,3,,three_cluster,three_cluster_k1000_2,-9.829910974964919e-05,False,0.0008464502002116792,0.03555904212407768,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.0004937768101187536,False,0.5776585410349071,0.0008360962412364836,1.0,2.2454417044130842e-13,True,4,,three_cluster,three_cluster_k1000_2,-0.00034231943111773006,False,0.0008360962412364836,0.05900283297523856,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
5.7685703720198556e-05,False,0.5776585410349071,0.0007964300314416972,1.0,2.1908234473365452e-13,True,6,,three_cluster,three_cluster_k1000_2,-0.0007387443277214986,False,0.0007964300314416972,0.15766683290712535,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.00024087092816645625,False,0.5776585410349071,0.0007358883702762165,1.0,2.1087878650816068e-13,True,8,,three_cluster,three_cluster_k1000_2,-0.0004950174421097602,False,0.0007358883702762165,0.32503879186697304,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.5142610008824864,False,0.5601989158894867,0.5142610008843871,1.0,7.76470675358771e-12,True,2,,three_cluster,three_cluster_k1000_3,-1.900701818158268e-12,False,0.5142610008843871,8.233310654759407e-05,linear algebra,exact degree-two moment calculation,True
0.5118973284905075,False,0.5601989158894867,0.5120048558602086,1.0,1.6762492677274533e-12,True,3,,three_cluster,three_cluster_k1000_3,-0.00010752736970109922,False,0.5120048558602086,0.035389999859035015,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.5049266143845524,False,0.5601989158894867,0.5053176084508921,1.0,7.516373885176591e-12,True,4,,three_cluster,three_cluster_k1000_3,-0.00039099406633968936,False,0.5053176084508921,0.059087750036269426,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.47807170650744457,False,0.5601989158894867,0.4797510916630934,1.0,7.224905988524977e-12,True,6,,three_cluster,three_cluster_k1000_3,-0.0016793851556488049,False,0.4797510916630934,0.1606614999473095,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.4349614670109582,False,0.5601989158894867,0.44097158784723245,1.0,6.649117966382293e-12,True,8,,three_cluster,three_cluster_k1000_3,-0.006010120836274224,False,0.44097158784723245,0.30468858289532363,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
0.022962627616253926,False,0.5830416248645633,0.022962627616296347,1.0,1.7488175796465977e-13,True,2,,log_uniform,log_uniform_k10_0,-4.242092788153684e-14,False,0.022962627616296347,8.62909946590662e-05,linear algebra,exact degree-two moment calculation,True
0.006816560086818113,False,0.5830416248645633,0.014344193211565201,1.0,1.4872069695079347e-13,True,3,,log_uniform,log_uniform_k10_0,-0.007527633124747088,False,0.014344193211565201,0.03586108284071088,CLARABEL/CLARABEL,design=optimal; certificate=optimal; extraction=rank-one-lmi-nullspace; candidates=1,True
